"All","Alle",module,Magento_AdminGws
"None","Keine",module,Magento_AdminGws
"Allowed Scopes","Zulässige Bereiche",module,Magento_AdminGws
"You need more permissions to delete this item(s): %1.","Sie benötigen weitere Berechtigungen, um diese(s) Element(e) zu löschen: %1.",module,Magento_AdminGws
"You need more permissions to apply some of the rule updates.","Sie benötigen weitere Berechtigungen, um diese Regel-Änderungen anzuwenden.",module,Magento_AdminGws
"Please assign this entity to a store view.","Bitte weisen Sie diesen Eintrag einem Store View zu.",module,Magento_AdminGws
"You can create orders only in an active store.","Sie können Bestellungen ausschließlich in einem aktiven Store anlegen.",module,Magento_AdminGws
"Please assign this item to a store view.","Bitte weisen Sie diesen Eintrag einem Store View zu.",module,Magento_AdminGws
"You need more permissions to save this item.","Sie benötigen weitere Berechtigungen, um dieses Element zu speichern.",module,Magento_AdminGws
"You need more permissions to delete this item.","Sie benötigen weitere Berechtigungen, um dieses Element zu löschen.",module,Magento_AdminGws
"You need more permissions to view this item.","Sie benötigen weitere Berechtigungen, um dieses Element anzuzeigen.",module,Magento_AdminGws
"Please specify at least one website or one store group.","Bitte geben Sie mindestens eine Website oder Store-Group an.",module,Magento_AdminGws
"You need more permissions to set All Scopes to a Role.","Sie benötigen weitere Berechtigungen, um alle Bereiche einer Rolle zuzuweisen.",module,Magento_AdminGws
"Incorrect website ID: %1","Falsche Website-ID: %1",module,Magento_AdminGws
"You need more permissions to access website ""%1"".","Sie benötigen weitere Berechtigungen, um auf die Website ""%1"" zugreifen zu können.",module,Magento_AdminGws
"Incorrect store ID: %1","Ungültige Store-ID: %1",module,Magento_AdminGws
"You need more permissions to save this setting.","Sie benötigen weitere Berechtigungen, um diese Einstellung zu speichern.",module,Magento_AdminGws
"Role Scopes","Bereich der Rolle",module,Magento_AdminGws
"Custom","Benutzerdefiniert",module,Magento_AdminGws
"You don't have permissions to save this item in scope of current store view. Please, switch to allowed store view","Sie haben nicht die Berechtigung diese Position im aktuellen Store-View zu speichern. Bitte wechseln Sie zum erlaubten Store-View",module,Magento_AdminGws
"More permissions are needed to delete the ""%1"" item.","Weitere Berechtigungen sind erforderlich, um das Element ""%1"" zu löschen.",module,Magento_AdminGws
"This entity needs to be assigned to a store view. Verify the entity assignment and try again.","Die Entität muss einer Store View zugeordnet werden. Überprüfen Sie die Zuordnung und versuchen Sie es erneut.",module,Magento_AdminGws
"Orders can only be completed in an active store. Verify the store and try again.","Bestellungen können nur in einem aktiven Shop abgeschlossen werden. Überprüfen Sie den Shop und versuchen Sie es erneut.",module,Magento_AdminGws
"This item needs to be assigned to a store view. Assign item and try again.","Dieses Element muss ein Shop-Ansicht zugeordnet werden. Weisen Sie den Artikel zu und versuchen Sie es erneut.",module,Magento_AdminGws
"More permissions are needed to save this item.","Weitere Berechtigungen sind erforderlich, um dieses Element zu speichern.",module,Magento_AdminGws
"More permissions are needed to delete this item.","Weitere Berechtigungen sind erforderlich, um dieses Element zu löschen.",module,Magento_AdminGws
"More permissions are needed to view this item.","Weitere Berechtigungen sind erforderlich, um dieses Element anzuzeigen.",module,Magento_AdminGws
"At least one website or store group needs to be selected. Select and try again.","Mindestens eine Webseite oder Shop-Gruppe muss ausgewählt werden. Wählen Sie und versuchen Sie es erneut.",module,Magento_AdminGws
"More permissions are needed to set All Scopes to a Role.","Weitere Berechtigungen sind erforderlich um alle Bereiche auf eine Rolle festzulegen.",module,Magento_AdminGws
"The ""%1"" website ID is incorrect. Verify the website ID and try again.","Die ""%1"" Website-ID ist nicht korrekt. Überprüfen Sie die Website-ID und wiederholen Sie den Vorgang.",module,Magento_AdminGws
"The ""%1"" store ID is incorrect. Verify the store ID and try again.","Die ""%1"" Store-ID ist nicht korrekt. Überprüfen Sie die Store-ID und versuchen Sie es erneut.",module,Magento_AdminGws
"More permissions are needed to save this setting.","Weitere Berechtigungen sind erforderlich, um diese Einstellung zu speichern.",module,Magento_AdminGws
"Read Details","Details anzeigen",module,Magento_AdminNotification
"Mark as Read","Als gelesen markieren",module,Magento_AdminNotification
"Are you sure?","Sind Sie sicher?",module,Magento_AdminNotification
"Remove","Entfernen",module,Magento_AdminNotification
"Messages Inbox","Posteingang",module,Magento_AdminNotification
"You have %1 new system messages","Sie haben %1 neue System-Nachrichten",module,Magento_AdminNotification
"You have %1 new system message","Sie haben %1 neue System-Nachricht",module,Magento_AdminNotification
"Incoming Message","Eingehende Nachricht",module,Magento_AdminNotification
"close","schließen",module,Magento_AdminNotification
"Notifications","Benachrichtigungen",module,Magento_AdminNotification
"The message has been marked as Read.","Die Nachricht wurde als gelesen markiert.",module,Magento_AdminNotification
"We couldn't mark the notification as Read because of an error.","Leider konnte die Nachricht aufgrund eines Fehlers nicht als gelesen markiert werden.",module,Magento_AdminNotification
"Please select messages.","Bitte Nachrichten wählen.",module,Magento_AdminNotification
"A total of %1 record(s) have been marked as Read.","Insgesamt wurden %1 Einträge als gelesen markiert.",module,Magento_AdminNotification
"Total of %1 record(s) have been removed.","Insgesamt wurden %1 Einträge entfernt.",module,Magento_AdminNotification
"We couldn't remove the messages because of an error.","Wir konnten die Nachrichten aufgrund eines Fehlers nicht entfernen.",module,Magento_AdminNotification
"The message has been removed.","Die Nachricht wurde entfernt.",module,Magento_AdminNotification
"1 Hour","1 Stunde",module,Magento_AdminNotification
"2 Hours","2 Stunden",module,Magento_AdminNotification
"6 Hours","6 Stunden",module,Magento_AdminNotification
"12 Hours","12 Stunden",module,Magento_AdminNotification
"24 Hours","24 Stunden",module,Magento_AdminNotification
"critical","Kritisch",module,Magento_AdminNotification
"major","sehr wichtige",module,Magento_AdminNotification
"minor","wichtige",module,Magento_AdminNotification
"notice","unwichtige",module,Magento_AdminNotification
"Wrong message type","Falscher Nachrichtentyp",module,Magento_AdminNotification
"Wrong notification ID specified.","Falsche Benachrichtigungs-ID angegeben.",module,Magento_AdminNotification
"{{base_url}} is not recommended to use in a production environment to declare the Base Unsecure URL / Base Secure URL. We highly recommend changing this value in your Magento <a href=""%1"">configuration</a>.","Es wird nicht empfohlen {{base_url}} in einer Produktionsumgebung zu verwenden. Wir empfehlen diesen Wert in Ihrer Magento <a href=""%1""> Konfiguration</a> zu ändern.",module,Magento_AdminNotification
"One or more of the Cache Types are invalidated: %1. ","Eine oder mehrere Cache-Typen sind ungültig: %1. ",module,Magento_AdminNotification
"Please go to <a href=""%1"">Cache Management</a> and refresh cache types.","Bitte öffnen Sie die <a href=""%1""> Cache-Verwaltung</a> und aktualisieren Sie diese.",module,Magento_AdminNotification
"We were unable to synchronize one or more media files. Please refer to the log file for details.","Wir waren nicht in der Lage, eine oder mehrere Mediendateien zu synchronisieren. Prüfen Sie die Protokolldatei für Details.",module,Magento_AdminNotification
"Synchronization of media storages has been completed.","Synchronisierung der Media-Storages ist abgeschlossen.",module,Magento_AdminNotification
"Your web server is set up incorrectly and allows unauthorized access to sensitive files. Please contact your hosting provider.","Der Webserver ist nicht korrekt eingerichtet und ermöglicht nicht autorisierten Zugriff auf vertrauliche Dateien. Bitte kontaktieren Sie Ihren System Administrator.",module,Magento_AdminNotification
"System Messages:","Systemmeldungen:",module,Magento_AdminNotification
"Critical System Messages","Kritische Systemmeldungen",module,Magento_AdminNotification
"Major System Messages","Wichtige Systemmeldungen",module,Magento_AdminNotification
"System messages","Systemmeldungen",module,Magento_AdminNotification
"Close","Schließen",module,Magento_AdminNotification
"See All (","Alle anzeigen (",module,Magento_AdminNotification
" unread)"," ungelesen)",module,Magento_AdminNotification
"Show Toolbar","Symbolleiste anzeigen",module,Magento_AdminNotification
"Show List","Liste anzeigen",module,Magento_AdminNotification
"Use HTTPS to Get Feed","Bitte verwende HTTPS und den Feed anzuzeigen",module,Magento_AdminNotification
"Update Frequency","Update Frequenz",module,Magento_AdminNotification
"Last Update","Letzte Aktualisierung",module,Magento_AdminNotification
"Severity","Schweregrad",module,Magento_AdminNotification
"Date Added","Hinzugefügt am",module,Magento_AdminNotification
"Message","Nachricht",module,Magento_AdminNotification
"Actions","Aktionen",module,Magento_AdminNotification
"Close popup","Popup schließen",module,Magento_AdminNotification
"You have viewed and resolved all recent system notices. Please refresh the web page to clear the notice alert.","Sie haben alle kürzlichen Systemmitteilungen gesehen und gelöst.,module,Magento_AdminNotification
Bitte aktualisieren Sie die Web-Seite um die Mitteilungs-Benachrichtigung zurück zu setzen.",module,Magento_AdminNotification
"Manage Shopping Cart","Warenkorb verwalten",module,Magento_AdvancedCheckout
"Create Order","Neue Bestellung",module,Magento_AdvancedCheckout
"Back","Zurück",module,Magento_AdvancedCheckout
"Add Products","Artikel hinzufügen",module,Magento_AdvancedCheckout
"Update Items and Quantities","Artikel und Anzahl aktualisieren",module,Magento_AdvancedCheckout
"Are you sure you want to clear your cart?","Möchten Sie den Ihren Warenkorb wirklich leeren?",module,Magento_AdvancedCheckout
"Clear my shopping cart","Warenkorb leeren",module,Magento_AdvancedCheckout
"Add selections to my cart","Auswahl zum Warenkorb hinzufügen",module,Magento_AdvancedCheckout
"Cancel","Stornieren",module,Magento_AdvancedCheckout
"Shopping Cart for %1 in %2","Warenkorb für %1 in %2",module,Magento_AdvancedCheckout
"Select products you want to buy","Wählen Sie die Produkte aus, welche Sie kaufen möchten",module,Magento_AdvancedCheckout
"Product","Produkt",module,Magento_AdvancedCheckout
"Price","Preis",module,Magento_AdvancedCheckout
"Quantity","Menge",module,Magento_AdvancedCheckout
"Products in the Comparison List (%1)","Produkte in der Vergleichsliste (%1)",module,Magento_AdvancedCheckout
"Last ordered items (%1)","Letzten bestellten Artikel (%1)",module,Magento_AdvancedCheckout
"Products","Artikel",module,Magento_AdvancedCheckout
"ID","Id",module,Magento_AdvancedCheckout
"SKU","Artikelnummer",module,Magento_AdvancedCheckout
"Recently Compared Products (%1)","Zuletzt verglichene Produkte (%1)",module,Magento_AdvancedCheckout
"Recently Viewed Products (%1)","Zuletzt angesehene Produkte (%1)",module,Magento_AdvancedCheckout
"Add to Shopping Cart by SKU","Per Artikelnummer zum Warenkorb hinzufügen",module,Magento_AdvancedCheckout
"Add to Shopping Cart","Zum Warenkorb hinzufügen",module,Magento_AdvancedCheckout
"Wish List (%1)","Wunschliste (%1)",module,Magento_AdvancedCheckout
"Apply","Anwenden",module,Magento_AdvancedCheckout
"Configure","Konfigurieren",module,Magento_AdvancedCheckout
"Add to Order by SKU","Per Artikelnummer zur Bestellung hinzufügen",module,Magento_AdvancedCheckout
"Add to Order","Zur Bestellung hinzufügen",module,Magento_AdvancedCheckout
"Add Products to Order","Produkte zur Bestellung hinzufügen",module,Magento_AdvancedCheckout
"<span><span id=""sku-attention-num"">%1</span> product(s) require attention.</span>","<span><span id=""sku-attention-num"">%1</span> Produkt(e) erfordern ihre Aufmerksamkeit.</span>",module,Magento_AdvancedCheckout
"Remove All","Alle entfernen",module,Magento_AdvancedCheckout
"Only %1%2%3 left in stock","Nur %1%2%3 auf Lager verbleibend",module,Magento_AdvancedCheckout
"You can buy up to %1 of these per purchase.","Sie können bis zu %1 dieser Artikel pro Bestellung kaufen.",module,Magento_AdvancedCheckout
"You must buy at least %1 of these per purchase.","Du musst mindestens %1 dieser Produkte dieser pro Einkauf kaufen.",module,Magento_AdvancedCheckout
"Specify the product's options.","Bitte geben sie Produkt Optionen an.",module,Magento_AdvancedCheckout
"Alert me when this item is available.","Benachrichtigen Sie mich, wenn dieser Artikel verfügbar ist.",module,Magento_AdvancedCheckout
"We can't find this customer.","Wir können diesen Kunden nicht finden.",module,Magento_AdvancedCheckout
"Shopping cart management is disabled for this customer.","Warenkorb Verwaltung ist für diesen Kunden deaktiviert.",module,Magento_AdvancedCheckout
"We can't find this store.","Wir können diesen Shop nicht finden.",module,Magento_AdvancedCheckout
"Customers","Kunden",module,Magento_AdvancedCheckout
"Shopping Cart","Warenkorb",module,Magento_AdvancedCheckout
"Sorry, something went wrong. You can find out more in the error log.","Entschuldigung, es ist ein Fehler aufgetreten. Sie erfahren mehr im Fehlerprotokoll.",module,Magento_AdvancedCheckout
"You do not have access to this.","Sie haben darauf keinen Zugriff.",module,Magento_AdvancedCheckout
"Ordered item id is not received.","Artikel Id wurde nicht empfangen.",module,Magento_AdvancedCheckout
"Ordered item is not loaded.","Die Bestellung ist nicht geladen.",module,Magento_AdvancedCheckout
"Quote item id is not received.","Wir konnten die Wunschliste nicht finden.",module,Magento_AdvancedCheckout
"Quote item is not loaded.","Warenkorb ist nicht geladen.",module,Magento_AdvancedCheckout
"The wish list item id is not received.","Wunschliste Artikel-Id ist nicht erhalten.",module,Magento_AdvancedCheckout
"The wish list item is not loaded.","Der Wunschlisteneintrag ist nicht geladen.",module,Magento_AdvancedCheckout
"An error has occurred. See error log for details.","Ein Fehler ist aufgetreten. Details sind in der Fehlerlogdatei sichtbar.",module,Magento_AdvancedCheckout
"You cannot configure a product.","Sie können kein Produkt konfigurieren.",module,Magento_AdvancedCheckout
"You removed the items.","Sie haben die Artikel entfernt.",module,Magento_AdvancedCheckout
"You removed the item.","Sie haben den Artikel entfernt.",module,Magento_AdvancedCheckout
"You added %1 to your shopping cart.","Sie haben %1 in Ihren Warenkorb gelegt.",module,Magento_AdvancedCheckout
"You cannot add a product.","Sie können kein Produkt hinzufügen.",module,Magento_AdvancedCheckout
"Order by SKU","Bestellung anhand Artikelnummer",module,Magento_AdvancedCheckout
"The SKU was not found in the catalog.","Die Artikelnummer wurde nicht im Katalog gefunden.",module,Magento_AdvancedCheckout
"Availability: Out of stock.","Verfügbarkeit: Nicht auf Lager.",module,Magento_AdvancedCheckout
"We don't have as many of these as you want.","Es gibt nicht mehr so viele Artikel wie sie wollen.",module,Magento_AdvancedCheckout
"You can't add this many to your cart.","Sie dürfen nicht so viele Artikel zu ihrem Warenkorb hinzufügen.",module,Magento_AdvancedCheckout
"You need to choose options for your item.","Sie müssen Optionen für Ihren Artikel wählen.",module,Magento_AdvancedCheckout
"We can't add the item to your cart.","Wir können den Artikel nicht dem Warenkorb hinzufügen.",module,Magento_AdvancedCheckout
"Please enter an actual number in the ""Qty"" field.","Bitte geben Sie eine echte Zahl in das ""Anzahl"" Feld ein.",module,Magento_AdvancedCheckout
"This product is assigned to another website.","Dieses Produkt ist einer anderen Website zugewiesen.",module,Magento_AdvancedCheckout
"You can add only enabled products.","Sie können nur aktivierte Produkte hinzufügen.",module,Magento_AdvancedCheckout
"You cannot upload this file.","Sie können diese Datei nicht hochladen.",module,Magento_AdvancedCheckout
"The file is empty.","Die Datei ist leer.",module,Magento_AdvancedCheckout
"You have not entered a product SKU. Please <a href=""%1"">click here</a> to add product(s) by SKU.","Sie haben keine Artikelnummer eingegeben. Bitte <a href=""%1"">klicken Sie hier</a> um ein Produkt per Artikelnummer(n) hinzuzufügen.",module,Magento_AdvancedCheckout
"You have not entered a product SKU.","Sie haben keine Artikelnummer eingegeben.",module,Magento_AdvancedCheckout
"We can't add a product to cart by id ""%1"".","Wir können kein Produkt mit der Id ""%1"" zum Warenkorb hinzufügen.",module,Magento_AdvancedCheckout
"Something went wrong while reordering this product.","Beim Nachbestellen ist etwas schief gelaufen.",module,Magento_AdvancedCheckout
"We can't find this wish list.","Wir können diese Wunschliste leider nicht finden.",module,Magento_AdvancedCheckout
"You added %1 product to your shopping cart.","Sie haben den Artikel %1 zum Warenkorb hinzugefügt.",module,Magento_AdvancedCheckout
"You added %1 products to your shopping cart.","Sie haben %1 Artikel zum Warenkorb hinzugefügt.",module,Magento_AdvancedCheckout
"%1 product requires your attention.","%1 Produkt erfordert Ihre Aufmerksamkeit.",module,Magento_AdvancedCheckout
"%1 products require your attention.","%1 Produkte erfordern Ihre Aufmerksamkeit.",module,Magento_AdvancedCheckout
"Yes, for Specified Customer Groups","Ja, für angegebene Kundengruppen",module,Magento_AdvancedCheckout
"Yes, for Everyone","Ja, für alle",module,Magento_AdvancedCheckout
"No","Nein",module,Magento_AdvancedCheckout
"The file is corrupt.","Diese Datei ist beschädigt.",module,Magento_AdvancedCheckout
"Please upload the file in .csv format.","Bitte laden Sie die Datei im CSV-Format hoch.",module,Magento_AdvancedCheckout
"%1 item(s) need your attention.","%1 Artikel benötigen ihre Aufmerksamkeit.",module,Magento_AdvancedCheckout
"Apply Coupon Code","Gutscheincode anwenden",module,Magento_AdvancedCheckout
"Remove Coupon Code","Gutscheincode verwerfen",module,Magento_AdvancedCheckout
"Remove","Entfernen",module,Magento_AdvancedCheckout
